review_id,decision,stage,reason,score,a_source,a_id,a_tourney,a_date,a_round,a_winner,a_loser,a_score,b_source,b_id,b_tourney,b_date,b_round,b_winner,b_loser,b_score
cd45340909d1,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:c0fe366daaf0+tml:c0fe366daaf0,Rome Masters,2014-05-11,R64,Jo-Wilfried Tsonga,Alexandr Dolgopolov,6-3 7-6(5),tennis_data,td:245f93e437e6,Internazionali BNL d'Italia,2014-05-12,1st Round,Tsonga J.W.,Dolgopolov O.,6-3 7-6
60c5fba7365b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:c0daa5d32d2e+tml:c0daa5d32d2e,Rome Masters,2015-05-10,R32,Guillermo Garcia Lopez,Alexandr Dolgopolov,6-4 6-3,tennis_data,td:644bd9ce7660,Internazionali BNL d'Italia,2015-05-13,2nd Round,Garcia-Lopez G.,Dolgopolov O.,6-4 6-3
3d99db48f380,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b6ff2104718d+tml:b6ff2104718d,Rome Masters,2015-05-10,R64,Alexandr Dolgopolov,Martin Klizan,6-4 6-1,tennis_data,td:adef422f5430,Internazionali BNL d'Italia,2015-05-12,1st Round,Dolgopolov O.,Klizan M.,6-4 6-1
8e098c2a7a59,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:85ca742fa422+tml:32b3da8bb42a,Rome Masters,2016-05-09,R64,Dominic Thiem,Alexandr Dolgopolov,6-3 3-6 6-4,tennis_data,td:89cb363fdf2c,Internazionali BNL d'Italia,2016-05-09,1st Round,Thiem D.,Dolgopolov O.,6-3 3-6 6-4
75a4a16ab895,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:8cd3a5782e7d+tml:34e5ebec10ee,Rome Masters,2018-05-14,R64,Novak Djokovic,Alexandr Dolgopolov,6-1 6-3,tennis_data,td:82844a0134d1,Internazionali BNL d'Italia,2018-05-14,1st Round,Djokovic N.,Dolgopolov O.,6-1 6-3
110540f3c996,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:b47e08d0a88b+tml:359f6222be68,Rome Masters,2025-05-07,R128,Jaume Munar,Tomas Barrios Vera,4-6 6-2 7-5,tennis_data,td:90891c95db73,Internazionali BNL d'Italia,2025-05-08,1st Round,Munar J.,Barrios M.,4-6 6-2 7-5
9f83d4294dc8,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:a3e22658f3ad+tml:f75b0c721677,Rome Masters,2025-05-07,R128,Luciano Darderi,Bu Yunchaokete,7-6(4) 6-3,tennis_data,td:a9f077936224,Internazionali BNL d'Italia,2025-05-07,1st Round,Darderi L.,Bu Y.,7-6 6-3
cda637a237f2,,matches_vs_tennisdata,fuzzy_name,0.536,"sackmann,tml",sack:8d0e371c1d94+tml:8d0e371c1d94,Rotterdam,2005-02-14,F,Roger Federer,Ivan Ljubicic,5-7 7-5 7-6(5),tennis_data,td:acb72b0dde6c,ABN AMRO World Tennis Tournament,2005-02-20,The Final,Federer R.,Johansson T.,5-7 7-5 7-6
4f0b821fa012,,matches_vs_tennisdata,swapped_winner_loser,1.0,"sackmann,tml",sack:b1f0de50a362+tml:b1f0de50a362,Rotterdam,2005-02-14,SF,Ivan Ljubicic,Thomas Johansson,7-6(4) 7-5,tennis_data,td:1f903d8481e4,ABN AMRO World Tennis Tournament,2005-02-19,Semifinals,Johansson T.,Ljubicic I.,7-6 7-5
7834e4a0063b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:01fbdb97dcc7+tml:01fbdb97dcc7,Rotterdam,2005-02-14,R32,Joachim Johansson,Jimmy Wang,6-2 6-7(2) 6-3,tennis_data,td:333f0d3fc436,ABN AMRO World Tennis Tournament,2005-02-16,1st Round,Johansson J.,Wang Y.T.,6-2 6-7 6-3
3914d11de433,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:26571ff4356e+tml:26571ff4356e,Rotterdam,2012-02-13,R32,Lukasz Kubot,Alexandr Dolgopolov,6-7(4) 6-4 6-2,tennis_data,td:5722df9139f0,ABN AMRO World Tennis Tournament,2012-02-13,1st Round,Kubot L.,Dolgopolov O.,6-7 6-4 6-2
e5bb604635ff,,matches_vs_tennisdata,swapped_winner_loser,1.0,"sackmann,tml",sack:06493beeffec+tml:c8b8a5874d00,Rotterdam,2026-02-09,R32,Hamad Medjedovic,Zizou Bergs,7-6(5) 7-6(5),tennis_data,td:938370de02d0,ABN AMRO World Tennis Tournament,2026-02-10,1st Round,Bergs Z.,Medjedovic H.,6-7 6-7
ee4e1e3aecb1,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:3474548f1064+tml:3474548f1064,San Jose,2003-02-10,R16,Vincent Spadea,Jan Michael Gambill,6-3 6-3,tennis_data,td:22f5bf7d957e,Siebel Open,2003-02-13,2nd Round,Spadea V.,Gambill J. M.,6-3 6-3
5f3949c16528,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:e9bee7c4eb2c+tml:e9bee7c4eb2c,San Jose,2003-02-10,R32,Jan Michael Gambill,Todd Reid,6-2 6-0,tennis_data,td:47f4d9f53743,Siebel Open,2003-02-12,1st Round,Gambill J. M.,Reid T.,6-2 6-0
71cab1f575f9,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:00f5470ef82e+tml:00f5470ef82e,San Jose,2006-02-13,R16,Andy Murray,Jimmy Wang,6-4 6-2,tennis_data,td:ad2571f34044,SAP Open,2006-02-17,2nd Round,Murray A.,Wang Y.T.,6-4 6-2
c0126525de55,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f9d40f3741d7+tml:f9d40f3741d7,San Jose,2006-02-13,R32,Jimmy Wang,James Blake,6-3 7-5,tennis_data,td:b3bef700d2e1,SAP Open,2006-02-15,1st Round,Wang Y.T.,Blake J.,6-3 7-5
e51a02467edb,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b2349047075a+tml:b2349047075a,San Jose,2012-02-13,R32,Ryan Harrison,Olivier Rochus,4-6 6-2 6-3,tennis_data,td:16f60fd21246,SAP Open,2012-02-15,1st Round,Harrison R.,Rochus C.,4-6 6-2 6-3
0c71cba9a7e2,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d6e5744da00b+tml:d6e5744da00b,Santiago,2020-02-24,R16,Hugo Dellien,Tomas Barrios Vera,6-3 7-6(2),tennis_data,td:969167dca75f,Chile Open,2020-02-26,2nd Round,Dellien H.,Barrios Vera M.T.,6-3 7-6
81bc52674c71,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:fc3042efa2c9+tml:fc3042efa2c9,Santiago,2020-02-24,R32,Tomas Barrios Vera,Carlos Taberner,4-6 6-4 6-2,tennis_data,td:c7a63dd5d858,Chile Open,2020-02-24,1st Round,Barrios Vera M.T.,Taberner C.,4-6 6-4 6-2
fd5214857bca,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:39d2020ae4c3+tml:39d2020ae4c3,Santiago,2021-03-08,QF,Cristian Garin,Juan Pablo Varillas,6-4 6-4,tennis_data,td:209ba5b8f64e,Chile Open,2021-03-12,Quarterfinals,Garin C.,Varillas J. P.,6-4 6-4
86bb15eca841,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:1042e9d6d35e+tml:1042e9d6d35e,Santiago,2021-03-08,R16,Juan Pablo Varillas,Federico Coria,6-4 7-6(2),tennis_data,td:64d491e05fa6,Chile Open,2021-03-11,2nd Round,Varillas J. P.,Coria F.,6-4 7-6
6ee2cd6b7d89,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:f4966a3dbc2c+tml:f4966a3dbc2c,Santiago,2021-03-08,R32,Juan Pablo Varillas,Joao Sousa,6-4 6-1,tennis_data,td:bf77857ad5b6,Chile Open,2021-03-09,1st Round,Varillas J. P.,Sousa J.,6-4 6-1
3e3788e0e078,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:b3204262b122+tml:b3204262b122,Santiago,2024-02-26,R16,Alejandro Tabilo,Tomas Barrios Vera,6-2 7-5,tennis_data,td:8910de677789,Chile Open,2024-02-29,2nd Round,Tabilo A.,Barrios M.,6-2 7-5
9670c0b2191f,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:f91a4cfb010c+tml:f91a4cfb010c,Santiago,2024-02-26,R32,Tomas Barrios Vera,Cristian Garin,7-6(3) 7-5,tennis_data,td:bd3e6d825091,Chile Open,2024-02-27,1st Round,Barrios M.,Garin C.,7-6 7-5
d20d50a3c896,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:ef4aa67c0641+tml:ef4aa67c0641,Santiago,2025-02-24,R32,Federico Coria,Tomas Barrios Vera,6-1 6-0,tennis_data,td:0d496ca4d512,Chile Open,2025-02-26,1st Round,Coria F.,Barrios M.,6-1 6-0
d9e5bf7fa58b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:a35ee7eb04d3+tml:0319343d7e98,Santiago,2026-02-23,R16,Emilio Nava,Adolfo Daniel Vallejo,7-5 6-3,tennis_data,td:ef82ae70551a,Chile Open,2026-02-26,2nd Round,Nava E.,Vallejo D.,7-5 6-3
c002e933a37e,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:5f22222c91be+tml:06a3a154fce9,Santiago,2026-02-23,R32,Adolfo Daniel Vallejo,Francesco Passaro,6-3 3-3 RET,tennis_data,td:dd62868fc423,Chile Open,2026-02-24,1st Round,Vallejo D.,Passaro F.,6-3 3-3 Retired
df7b4d78c9c3,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:f6321a6b8169+tml:8e9d003f2c14,Santiago,2026-02-23,R32,Alejandro Tabilo,Tomas Barrios Vera,7-5 6-3,tennis_data,td:88a3fe388316,Chile Open,2026-02-25,1st Round,Tabilo A.,Barrios M.,7-5 6-3
d47162e31d61,,matches_vs_tennisdata,fuzzy_name,0.533,"sackmann,tml",sack:eefa44a984bc+tml:eefa44a984bc,Scottsdale,2004-03-01,R32,Lars Burgsmuller,Alex Kim,6-4 3-6 7-5,tennis_data,td:e617ec8799b6,Franklin Templeton Tennis Classic,2004-03-01,1st Round,Burgsmuller L.,Dent T.,6-4 3-6 7-5
67602980b29b,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:fb25e995aa3f+tml:fb25e995aa3f,Seoul,2022-09-26,R16,Aleksandar Kovacevic,Chun Hsin Tseng,7-6(5) 6-7(4) 6-2,tennis_data,td:f13107bcf1ad,Korea Open,2022-09-29,2nd Round,Kovacevic A.,Tseng C. H.,7-6 6-7 6-2
b4e087ee0b2a,,matches_vs_tennisdata,fuzzy_name,0.651,"sackmann,tml",sack:5a4448c2c0e4+tml:7979de7a3fd7,Seoul,2022-09-26,R32,Chun Hsin Tseng,Christopher Oconnell,6-4 0-0 RET,tennis_data,td:a6b7ba881414,Korea Open,2022-09-27,1st Round,Tseng C. H.,O Connell C.,6-4 Retired
6d2228b85737,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1389f223d057+tml:1389f223d057,Shanghai Masters,2010-10-10,R32,Jeremy Chardy,Alexandr Dolgopolov,6-1 5-7 6-2,tennis_data,td:7cb3bc0b0e17,Shanghai Masters,2010-10-13,2nd Round,Chardy J.,Dolgopolov O.,6-1 5-7 6-2
a647f49716fd,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:416e6278d383+tml:416e6278d383,Shanghai Masters,2010-10-10,R64,Alexandr Dolgopolov,Nicolas Almagro,2-6 7-5 7-6(3),tennis_data,td:65ce6c427dd4,Shanghai Masters,2010-10-10,1st Round,Dolgopolov O.,Almagro N.,2-6 7-5 7-6
4955a5a3d418,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f5dcd8a46457+tml:f5dcd8a46457,Shanghai Masters,2011-10-09,QF,Kei Nishikori,Alexandr Dolgopolov,6-4 6-3,tennis_data,td:2db394035eb1,Shanghai Masters,2011-10-14,Quarterfinals,Nishikori K.,Dolgopolov O.,6-4 6-3
bba2b8aa59a1,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:826277e4fd82+tml:826277e4fd82,Shanghai Masters,2011-10-09,R16,Alexandr Dolgopolov,Bernard Tomic,5-7 6-1 6-0,tennis_data,td:acc7151520a9,Shanghai Masters,2011-10-13,3rd Round,Dolgopolov O.,Tomic B.,5-7 6-1 6-0
e99cefd0b31a,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:104e799325ce+tml:da06021887b0,Shanghai Masters,2011-10-09,R32,Alexandr Dolgopolov,Albert Ramos,5-7 6-3 6-2,tennis_data,td:d7d8e55e2f23,Shanghai Masters,2011-10-12,2nd Round,Dolgopolov O.,Ramos A.,5-7 6-3 6-2
3b33aae6dcd6,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:3531821e4084+tml:3531821e4084,Shanghai Masters,2011-10-09,R64,Alexandr Dolgopolov,Lukasz Kubot,6-4 7-6(6),tennis_data,td:bbe0b23adc6d,Shanghai Masters,2011-10-11,1st Round,Dolgopolov O.,Kubot L.,6-4 7-6
34fd76d3818c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:dc41a12cddf8+tml:dc41a12cddf8,Shanghai Masters,2012-10-07,R16,Andy Murray,Alexandr Dolgopolov,6-2 6-2,tennis_data,td:faad01c3327f,Shanghai Masters,2012-10-11,3rd Round,Murray A.,Dolgopolov O.,6-2 6-2
80583f00fc84,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:9828331df1e9+tml:9828331df1e9,Shanghai Masters,2012-10-07,R32,Alexandr Dolgopolov,Gilles Simon,6-3 6-4,tennis_data,td:03c76cec6f17,Shanghai Masters,2012-10-10,2nd Round,Dolgopolov O.,Simon G.,6-3 6-4
e119e5142f64,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:bb1288758c30+tml:bb1288758c30,Shanghai Masters,2012-10-07,R64,Alexandr Dolgopolov,Jeremy Chardy,6-3 6-2,tennis_data,td:beeb321595b9,Shanghai Masters,2012-10-08,1st Round,Dolgopolov O.,Chardy J.,6-3 6-2
504ecea05456,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:fbfad0214e75+tml:fbfad0214e75,Shanghai Masters,2013-10-07,R32,Rafael Nadal,Alexandr Dolgopolov,6-3 6-2,tennis_data,td:1b2b3ea51edc,Shanghai Masters,2013-10-09,2nd Round,Nadal R.,Dolgopolov O.,6-3 6-2
cb70897cc5f2,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:bda85c42ac49+tml:bda85c42ac49,Shanghai Masters,2013-10-07,R64,Alexandr Dolgopolov,Michael Russell,6-1 6-3,tennis_data,td:810afce154d0,Shanghai Masters,2013-10-08,1st Round,Dolgopolov O.,Russell M.,6-1 6-3
5a15b47f7b04,,matches_vs_tennisdata,fuzzy_name,0.65,"sackmann,tml",sack:a823e2fac94a+tml:a823e2fac94a,Shanghai Masters,2014-10-05,R64,Roberto Bautista Agut,Alexandr Dolgopolov,6-4 6-4,tennis_data,td:24816e3ea5c1,Shanghai Masters,2014-10-05,1st Round,Bautista R.,Dolgopolov O.,6-4 6-4
0d00a2114c0e,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:2d522f8f44e7+tml:2d522f8f44e7,Shanghai Masters,2015-10-11,R64,Borna Coric,Alexandr Dolgopolov,6-3 1-6 7-6(5),tennis_data,td:6886f1866d12,Shanghai Masters,2015-10-11,1st Round,Coric B.,Dolgopolov O.,6-3 1-6 7-6
2bd2fcd0c943,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:780e4fbcd566+tml:780e4fbcd566,Shanghai Masters,2017-10-09,R16,Roger Federer,Alexandr Dolgopolov,6-4 6-2,tennis_data,td:88041e106555,Shanghai Masters,2017-10-12,3rd Round,Federer R.,Dolgopolov O.,6-4 6-2
436f73eb6b12,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:027ab1b764d6+tml:027ab1b764d6,Shanghai Masters,2017-10-09,R32,Alexandr Dolgopolov,Feliciano Lopez,7-6(4) 1-6 6-4,tennis_data,td:35017cd451a0,Shanghai Masters,2017-10-11,2nd Round,Dolgopolov O.,Lopez F.,7-6 1-6 6-4
59d1ecfd7cb2,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:618f23152dc2+tml:618f23152dc2,Shanghai Masters,2017-10-09,R64,Alexandr Dolgopolov,Jack Sock,4-6 6-1 2-1 RET,tennis_data,td:50fc092dba3b,Shanghai Masters,2017-10-10,1st Round,Dolgopolov O.,Sock J.,4-6 6-1 2-1 Retired
1bc531bc3f3b,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:e096cc005c64+tml:ce9786e9ca5d,Shanghai Masters,2023-10-02,R64,Sebastian Korda,Bu Yunchaokete,6-1 6-4,tennis_data,td:25e9e4f1b4db,Shanghai Masters,2023-10-06,2nd Round,Korda S.,Bu Y.,6-1 6-4
3611828ef3fa,,matches_vs_tennisdata,swapped_winner_loser,0.68,"sackmann,tml",sack:361355b9bdab+tml:378bae80b30d,Shanghai Masters,2023-10-02,R128,Bu Yunchaokete,Miomir Kecmanovic,6-7(6) 6-2 2-1 RET,tennis_data,td:9ee5e4a0a591,Shanghai Masters,2023-10-04,1st Round,Kecmanovic M.,Bu Y.,7-6 2-6 1-2 Retired
47f09bb19bdc,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:68d5696f5f34+tml:f0c8636f3f7a,Shanghai Masters,2024-10-02,R128,Alex Michelsen,Bu Yunchaokete,6-3 6-4,tennis_data,td:7313a0d0f2e3,Shanghai Masters,2024-10-04,1st Round,Michelsen A.,Bu Y.,6-3 6-4
55ccee299a04,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:c4fb362b3092+tml:5243df5b8908,Shanghai Masters,2025-10-01,R64,Luciano Darderi,Bu Yunchaokete,6-4 6-4,tennis_data,td:5481f817896a,Shanghai Masters,2025-10-04,2nd Round,Darderi L.,Bu Y.,6-4 6-4
c655653be5d3,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:2ef17a6ec604+tml:715d3809a974,Shanghai Masters,2025-10-01,R128,Bu Yunchaokete,Juan Manuel Cerundolo,6-3 6-7(5) 6-3,tennis_data,td:a4daa083304e,Shanghai Masters,2025-10-02,1st Round,Bu Y.,Cerundolo J.M.,6-3 6-7 6-3
2eea85bc332b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b1e42859050e+tml:b1e42859050e,Shenzhen,2017-09-25,F,David Goffin,Alexandr Dolgopolov,6-4 6-7(5) 6-3,tennis_data,td:6dff171ec58c,Shenzhen Open,2017-10-01,The Final,Goffin D.,Dolgopolov O.,6-4 6-7 6-3
7db628097464,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:de345fcb214d+tml:de345fcb214d,Shenzhen,2017-09-25,SF,Alexandr Dolgopolov,Damir Dzumhur,6-3 6-4,tennis_data,td:aab8fe49ba53,Shenzhen Open,2017-09-30,Semifinals,Dolgopolov O.,Dzumhur D.,6-3 6-4
9603b920a27c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:0c59805bbbdd+tml:0c59805bbbdd,Shenzhen,2017-09-25,QF,Alexandr Dolgopolov,Dudi Sela,6-3 4-6 1-0 RET,tennis_data,td:05ec9d350f96,Shenzhen Open,2017-09-29,Quarterfinals,Dolgopolov O.,Sela D.,6-3 4-6 1-0 Retired
81b922d4f403,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:51832274774a+tml:51832274774a,Shenzhen,2017-09-25,R16,Alexandr Dolgopolov,Sergiy Stakhovsky,7-6(5) 6-4,tennis_data,td:8baef15a54db,Shenzhen Open,2017-09-28,2nd Round,Dolgopolov O.,Stakhovsky S.,7-6 6-4
4dfedc1de9bf,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:be95e7545476+tml:be95e7545476,Shenzhen,2017-09-25,R32,Alexandr Dolgopolov,Lloyd Harris,6-3 6-4,tennis_data,td:6ae9dd5bd5ff,Shenzhen Open,2017-09-26,1st Round,Dolgopolov O.,Harris L.,6-3 6-4
96dc22321395,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:49b8f4b7cdea+tml:49b8f4b7cdea,St. Petersburg,2003-10-20,R32,Alex Corretja,Jan Vacek,6-4 6-1,tennis_data,td:5459c77cdab8,St. Petersburg Open,2003-10-21,1st Round,Corretja A.,Vacek D.,6-4 6-1
23187ecc57e6,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:93a8f8a52652+tml:93a8f8a52652,St. Petersburg,2009-10-25,R16,Horacio Zeballos,Alexandr Dolgopolov,6-3 6-1,tennis_data,td:561bf38d3e9a,St. Petersburg Open,2009-10-28,2nd Round,Zeballos H.,Dolgopolov O.,6-3 6-1
bc49f3a06f82,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:848507fbcf94+tml:848507fbcf94,St. Petersburg,2009-10-25,R32,Alexandr Dolgopolov,Robby Ginepri,6-2 1-0 RET,tennis_data,td:a91d49986165,St. Petersburg Open,2009-10-27,1st Round,Dolgopolov O.,Ginepri R.,6-2 1-0 Retired
4c074f63390c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b9f1ed29cf62+tml:b9f1ed29cf62,St. Petersburg,2010-10-25,QF,Dmitry Tursunov,Alexandr Dolgopolov,6-4 6-2,tennis_data,td:84d85f913a4e,St. Petersburg Open,2010-10-29,Quarterfinals,Tursunov D.,Dolgopolov O.,6-4 6-2
36789383411b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:a1acd5778568+tml:a1acd5778568,St. Petersburg,2010-10-25,R16,Alexandr Dolgopolov,Rainer Schuettler,6-4 6-2,tennis_data,td:73d98c267b87,St. Petersburg Open,2010-10-28,2nd Round,Dolgopolov O.,Schuettler R.,6-4 6-2
5495061211b5,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:37a19d136cf6+tml:37a19d136cf6,St. Petersburg,2010-10-25,R32,Alexandr Dolgopolov,Fabio Fognini,7-6(5) 6-4,tennis_data,td:a5af9229126d,St. Petersburg Open,2010-10-27,1st Round,Dolgopolov O.,Fognini F.,7-6 6-4
9de0b7472960,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:c50582412067+tml:c50582412067,St. Petersburg,2011-10-24,R32,Dudi Sela,Alexandr Dolgopolov,6-2 6-2,tennis_data,td:12ca3d931f4d,St. Petersburg Open,2011-10-24,1st Round,Sela D.,Dolgopolov O.,6-2 6-2
5367e4d28d71,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:eb27d8ff2f0e+tml:eb27d8ff2f0e,Stockholm,2006-10-09,R32,Paradorn Srichaphan,Mardy Fish,7-6(5) 3-6 6-1,tennis_data,td:9023abca03cc,Stockholm Open,2006-10-09,1st Round,Srichaphan P.,Fish A.,7-6 3-6 6-1
63205fd87588,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:905944366690+tml:905944366690,Stockholm,2014-10-13,R16,Adrian Mannarino,Alexandr Dolgopolov,6-4 6-7(2) 7-6(4),tennis_data,td:800ae7c2f6ee,Stockholm Open,2014-10-16,2nd Round,Mannarino A.,Dolgopolov O.,6-4 6-7 7-6
3a5a45688942,,matches_vs_tennisdata,fuzzy_name,0.557,"sackmann,tml",sack:32d29fab15a4+tml:32d29fab15a4,Stuttgart,2004-07-12,R64,Richard Gasquet,Edouard Roger Vasselin,6-2 6-4,tennis_data,td:fba469f2d93d,Mercedes Cup,2004-07-12,1st Round,Gasquet R.,Boutter J.,6-2 6-4
86488e21ac14,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:31b87b79d4c7+tml:31b87b79d4c7,Stuttgart,2015-06-08,R32,Philipp Kohlschreiber,Alexandr Dolgopolov,6-3 6-3,tennis_data,td:75d6303dbb08,Mercedes Cup,2015-06-08,1st Round,Kohlschreiber P.,Dolgopolov O.,6-3 6-3
b12b69f63b60,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:68cb43a90240+tml:68cb43a90240,Sydney,2003-01-06,R32,Hyung Taik Lee,Nicolas Lapentti,6-2 6-0,tennis_data,td:60e2b75bac1f,adidas International,2003-01-07,1st Round,Lee H.T.,Lapentti G.,6-2 6-0
dbceb8b9d531,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:6031ed172629+tml:6031ed172629,Sydney,2004-01-12,R16,Lleyton Hewitt,Karol Kucera,6-4 6-1,tennis_data,td:41a388faf8ed,adidas International,2004-01-14,2nd Round,Hewitt L.,Kucera V.,6-4 6-1
844fed7dccd1,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:afd3878adac4+tml:afd3878adac4,Sydney,2004-01-12,R32,Karol Kucera,Feliciano Lopez,6-7(3) 7-6(4) 6-3,tennis_data,td:e36e401e2fe9,adidas International,2004-01-13,1st Round,Kucera V.,Lopez F.,6-7 7-6 6-3
cccf7011dede,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d093973d9628+tml:d093973d9628,Sydney,2011-01-10,QF,Gilles Simon,Alexandr Dolgopolov,6-4 6-3,tennis_data,td:341306ddbdfc,Medibank International,2011-01-13,Quarterfinals,Simon G.,Dolgopolov O.,6-4 6-3
ba3d0b948bbe,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1aa7b9253d22+tml:1aa7b9253d22,Sydney,2011-01-10,R16,Alexandr Dolgopolov,Sam Querrey,6-4 6-3,tennis_data,td:c7e7914ea9d7,Medibank International,2011-01-12,2nd Round,Dolgopolov O.,Querrey S.,6-4 6-3
0f6b71ab7a62,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:78e7804d5e3c+tml:78e7804d5e3c,Sydney,2011-01-10,R32,Alexandr Dolgopolov,Bernard Tomic,6-7(3) 6-1 6-2,tennis_data,td:9182709f200b,Medibank International,2011-01-12,1st Round,Dolgopolov O.,Tomic B.,6-7 6-1 6-2
37f7f100f974,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:54230d89faa7+tml:54230d89faa7,Sydney,2014-01-06,QF,Bernard Tomic,Alexandr Dolgopolov,6-4 6-3,tennis_data,td:28061bc87097,Apia International,2014-01-09,Quarterfinals,Tomic B.,Dolgopolov O.,6-4 6-3
fb421f722884,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:52bae3a0189f+tml:52bae3a0189f,Sydney,2014-01-06,R16,Alexandr Dolgopolov,Jerzy Janowicz,6-2 6-2,tennis_data,td:0c41a1b92c27,Apia International,2014-01-08,2nd Round,Dolgopolov O.,Janowicz J.,6-2 6-2
de4861754506,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ee9e5ccdf988+tml:ee9e5ccdf988,Sydney,2014-01-06,R32,Alexandr Dolgopolov,Edouard Roger-Vasselin,6-3 RET,tennis_data,td:def98f6d8b2e,Apia International,2014-01-07,1st Round,Dolgopolov O.,Roger-Vasselin E.,6-3 Retired
